"행정구역(동읍면)별","5세별","항목","단위","2019.11 월",
"교남동","계","남자인구수[명]","명","4930",
"교남동","계","여자인구수[명]","명","5647",
"교남동","0 - 4세","총인구수[명]","명","469",
"교남동","0 - 4세","남자인구수[명]","명","238",
"교남동","0 - 4세","여자인구수[명]","명","231",
"교남동","5 - 9세","총인구수[명]","명","449",
"교남동","5 - 9세","남자인구수[명]","명","237",
"교남동","5 - 9세","여자인구수[명]","명","212",
"교남동","10 - 14세","총인구수[명]","명","412",
"교남동","10 - 14세","남자인구수[명]","명","208",
"교남동","10 - 14세","여자인구수[명]","명","204",
"교남동","15 - 19세","총인구수[명]","명","455",
"교남동","15 - 19세","남자인구수[명]","명","211",
"교남동","15 - 19세","여자인구수[명]","명","244",
"교남동","20 - 24세","총인구수[명]","명","586",
"교남동","20 - 24세","남자인구수[명]","명","285",
"교남동","20 - 24세","여자인구수[명]","명","301",
"교남동","25 - 29세","총인구수[명]","명","725",
"교남동","25 - 29세","남자인구수[명]","명","325",
"교남동","25 - 29세","여자인구수[명]","명","400",
"교남동","30 - 34세","총인구수[명]","명","834",
"교남동","30 - 34세","남자인구수[명]","명","379",
"교남동","30 - 34세","여자인구수[명]","명","455",
"교남동","35 - 39세","총인구수[명]","명","978",
"교남동","35 - 39세","남자인구수[명]","명","463",
"교남동","35 - 39세","여자인구수[명]","명","515",
"교남동","40 - 44세","총인구수[명]","명","879",
"교남동","40 - 44세","남자인구수[명]","명","410",
"교남동","40 - 44세","여자인구수[명]","명","469",
"교남동","45 - 49세","총인구수[명]","명","1015",
"교남동","45 - 49세","남자인구수[명]","명","487",
"교남동","45 - 49세","여자인구수[명]","명","528",
"교남동","50 - 54세","총인구수[명]","명","817",
"교남동","50 - 54세","남자인구수[명]","명","396",
"교남동","50 - 54세","여자인구수[명]","명","421",
"교남동","55 - 59세","총인구수[명]","명","750",
"교남동","55 - 59세","남자인구수[명]","명","360",
"교남동","55 - 59세","여자인구수[명]","명","390",
"교남동","60 - 64세","총인구수[명]","명","658",
"교남동","60 - 64세","남자인구수[명]","명","291",
"교남동","60 - 64세","여자인구수[명]","명","367",
"교남동","65 - 69세","총인구수[명]","명","472",
"교남동","65 - 69세","남자인구수[명]","명","204",
"교남동","65 - 69세","여자인구수[명]","명","268",
"교남동","70 - 74세","총인구수[명]","명","394",
"교남동","70 - 74세","남자인구수[명]","명","153",
"교남동","70 - 74세","여자인구수[명]","명","241",
"교남동","75 - 79세","총인구수[명]","명","327",
"교남동","75 - 79세","남자인구수[명]","명","139",
"교남동","75 - 79세","여자인구수[명]","명","188",
"교남동","80 - 84세","총인구수[명]","명","213",
"교남동","80 - 84세","남자인구수[명]","명","93",
"교남동","80 - 84세","여자인구수[명]","명","120",
"교남동","85 - 89세","총인구수[명]","명","89",
"교남동","85 - 89세","남자인구수[명]","명","32",
"교남동","85 - 89세","여자인구수[명]","명","57",
"교남동","90 - 94세","총인구수[명]","명","29",
"교남동","90 - 94세","남자인구수[명]","명","12",
"교남동","90 - 94세","여자인구수[명]","명","17",
"교남동","95 - 99세","총인구수[명]","명","12",
"교남동","95 - 99세","남자인구수[명]","명","2",
"교남동","95 - 99세","여자인구수[명]","명","10",
"교남동","100+","총인구수[명]","명","14",
"교남동","100+","남자인구수[명]","명","5",
"교남동","100+","여자인구수[명]","명","9",
"가회동","계","총인구수[명]","명","4388",
"가회동","계","남자인구수[명]","명","2028",
"가회동","계","여자인구수[명]","명","2360",
"가회동","0 - 4세","총인구수[명]","명","80",
"가회동","0 - 4세","남자인구수[명]","명","46",
"가회동","0 - 4세","여자인구수[명]","명","34",
"가회동","5 - 9세","총인구수[명]","명","138",
"가회동","5 - 9세","남자인구수[명]","명","62",
"가회동","5 - 9세","여자인구수[명]","명","76",
"가회동","10 - 14세","총인구수[명]","명","161",
"가회동","10 - 14세","남자인구수[명]","명","84",
"가회동","10 - 14세","여자인구수[명]","명","77",
"가회동","15 - 19세","총인구수[명]","명","198",
"가회동","15 - 19세","남자인구수[명]","명","107",
"가회동","15 - 19세","여자인구수[명]","명","91",
"가회동","20 - 24세","총인구수[명]","명","227",
"가회동","20 - 24세","남자인구수[명]","명","116",
"가회동","20 - 24세","여자인구수[명]","명","111",
"가회동","25 - 29세","총인구수[명]","명","255",
"가회동","25 - 29세","남자인구수[명]","명","112",
"가회동","25 - 29세","여자인구수[명]","명","143",
"가회동","30 - 34세","총인구수[명]","명","269",
"가회동","30 - 34세","남자인구수[명]","명","130",
"가회동","30 - 34세","여자인구수[명]","명","139",
"가회동","35 - 39세","총인구수[명]","명","330",
"가회동","35 - 39세","남자인구수[명]","명","157",
"가회동","35 - 39세","여자인구수[명]","명","173",
"가회동","40 - 44세","총인구수[명]","명","342",
"가회동","40 - 44세","남자인구수[명]","명","156",
"가회동","40 - 44세","여자인구수[명]","명","186",
"가회동","45 - 49세","총인구수[명]","명","448",
"가회동","45 - 49세","남자인구수[명]","명","212",
"가회동","45 - 49세","여자인구수[명]","명","236",
"가회동","50 - 54세","총인구수[명]","명","363",
"가회동","50 - 54세","남자인구수[명]","명","173",
"가회동","50 - 54세","여자인구수[명]","명","190",
"가회동","55 - 59세","총인구수[명]","명","353",
"가회동","55 - 59세","남자인구수[명]","명","146",
"가회동","55 - 59세","여자인구수[명]","명","207",
"가회동","60 - 64세","총인구수[명]","명","313",
"가회동","60 - 64세","남자인구수[명]","명","152",
"가회동","60 - 64세","여자인구수[명]","명","161",
"가회동","65 - 69세","총인구수[명]","명","264",
"가회동","65 - 69세","남자인구수[명]","명","118",
"가회동","65 - 69세","여자인구수[명]","명","146",
"가회동","70 - 74세","총인구수[명]","명","228",
"가회동","70 - 74세","남자인구수[명]","명","96",
"가회동","70 - 74세","여자인구수[명]","명","132",
"가회동","75 - 79세","총인구수[명]","명","203",
"가회동","75 - 79세","남자인구수[명]","명","78",
"가회동","75 - 79세","여자인구수[명]","명","125",
"가회동","80 - 84세","총인구수[명]","명","108",
"가회동","80 - 84세","남자인구수[명]","명","46",
"가회동","80 - 84세","여자인구수[명]","명","62",
"가회동","85 - 89세","총인구수[명]","명","63",
"가회동","85 - 89세","남자인구수[명]","명","26",
"가회동","85 - 89세","여자인구수[명]","명","37",
"가회동","90 - 94세","총인구수[명]","명","30",
"가회동","90 - 94세","남자인구수[명]","명","6",
"가회동","90 - 94세","여자인구수[명]","명","24",
"가회동","95 - 99세","총인구수[명]","명","5",
"가회동","95 - 99세","남자인구수[명]","명","1",
"가회동","95 - 99세","여자인구수[명]","명","4",
"가회동","100+","총인구수[명]","명","10",
"가회동","100+","남자인구수[명]","명","4",
"가회동","100+","여자인구수[명]","명","6",
"종로1.2.3.4가동","계","총인구수[명]","명","7247",
"종로1.2.3.4가동","계","남자인구수[명]","명","4323",
"종로1.2.3.4가동","계","여자인구수[명]","명","2924",
"종로1.2.3.4가동","0 - 4세","총인구수[명]","명","100",
"종로1.2.3.4가동","0 - 4세","남자인구수[명]","명","57",
"종로1.2.3.4가동","0 - 4세","여자인구수[명]","명","43",
"종로1.2.3.4가동","5 - 9세","총인구수[명]","명","110",
"종로1.2.3.4가동","5 - 9세","남자인구수[명]","명","62",
"종로1.2.3.4가동","5 - 9세","여자인구수[명]","명","48",
"종로1.2.3.4가동","10 - 14세","총인구수[명]","명","91",
"종로1.2.3.4가동","10 - 14세","남자인구수[명]","명","50",
"종로1.2.3.4가동","10 - 14세","여자인구수[명]","명","41",
"종로1.2.3.4가동","15 - 19세","총인구수[명]","명","149",
"종로1.2.3.4가동","15 - 19세","남자인구수[명]","명","64",
"종로1.2.3.4가동","15 - 19세","여자인구수[명]","명","85",
"종로1.2.3.4가동","20 - 24세","총인구수[명]","명","359",
"종로1.2.3.4가동","20 - 24세","남자인구수[명]","명","141",
"종로1.2.3.4가동","20 - 24세","여자인구수[명]","명","218",
"종로1.2.3.4가동","25 - 29세","총인구수[명]","명","529",
"종로1.2.3.4가동","25 - 29세","남자인구수[명]","명","323",
"종로1.2.3.4가동","25 - 29세","여자인구수[명]","명","206",
"종로1.2.3.4가동","30 - 34세","총인구수[명]","명","436",
"종로1.2.3.4가동","30 - 34세","남자인구수[명]","명","254",
"종로1.2.3.4가동","30 - 34세","여자인구수[명]","명","182",
"종로1.2.3.4가동","35 - 39세","총인구수[명]","명","447",
"종로1.2.3.4가동","35 - 39세","남자인구수[명]","명","242",
"종로1.2.3.4가동","35 - 39세","여자인구수[명]","명","205",
"종로1.2.3.4가동","40 - 44세","총인구수[명]","명","400",
"종로1.2.3.4가동","40 - 44세","남자인구수[명]","명","242",
"종로1.2.3.4가동","40 - 44세","여자인구수[명]","명","158",
"종로1.2.3.4가동","45 - 49세","총인구수[명]","명","545",
"종로1.2.3.4가동","45 - 49세","남자인구수[명]","명","336",
"종로1.2.3.4가동","45 - 49세","여자인구수[명]","명","209",
"종로1.2.3.4가동","50 - 54세","총인구수[명]","명","618",
"종로1.2.3.4가동","50 - 54세","남자인구수[명]","명","448",
"종로1.2.3.4가동","50 - 54세","여자인구수[명]","명","170",
"종로1.2.3.4가동","55 - 59세","총인구수[명]","명","800",
"종로1.2.3.4가동","55 - 59세","남자인구수[명]","명","538",
"종로1.2.3.4가동","55 - 59세","여자인구수[명]","명","262",
"종로1.2.3.4가동","60 - 64세","총인구수[명]","명","802",
"종로1.2.3.4가동","60 - 64세","남자인구수[명]","명","537",
"종로1.2.3.4가동","60 - 64세","여자인구수[명]","명","265",
"종로1.2.3.4가동","65 - 69세","총인구수[명]","명","560",
"종로1.2.3.4가동","65 - 69세","남자인구수[명]","명","337",
"종로1.2.3.4가동","65 - 69세","여자인구수[명]","명","223",
"종로1.2.3.4가동","70 - 74세","총인구수[명]","명","455",
"종로1.2.3.4가동","70 - 74세","남자인구수[명]","명","278",
"종로1.2.3.4가동","70 - 74세","여자인구수[명]","명","177",
"종로1.2.3.4가동","75 - 79세","총인구수[명]","명","360",
"종로1.2.3.4가동","75 - 79세","남자인구수[명]","명","199",
"종로1.2.3.4가동","75 - 79세","여자인구수[명]","명","161",
"종로1.2.3.4가동","80 - 84세","총인구수[명]","명","236",
"종로1.2.3.4가동","80 - 84세","남자인구수[명]","명","120",
"종로1.2.3.4가동","80 - 84세","여자인구수[명]","명","116",
"종로1.2.3.4가동","85 - 89세","총인구수[명]","명","125",
"종로1.2.3.4가동","85 - 89세","남자인구수[명]","명","50",
"종로1.2.3.4가동","85 - 89세","여자인구수[명]","명","75",
"종로1.2.3.4가동","90 - 94세","총인구수[명]","명","56",
"종로1.2.3.4가동","90 - 94세","남자인구수[명]","명","17",
"종로1.2.3.4가동","90 - 94세","여자인구수[명]","명","39",
"종로1.2.3.4가동","95 - 99세","총인구수[명]","명","32",
"종로1.2.3.4가동","95 - 99세","남자인구수[명]","명","17",
"종로1.2.3.4가동","95 - 99세","여자인구수[명]","명","15",
"종로1.2.3.4가동","100+","총인구수[명]","명","37",
"종로1.2.3.4가동","100+","남자인구수[명]","명","11",
"종로1.2.3.4가동","100+","여자인구수[명]","명","26",
"종로5.6가동","계","총인구수[명]","명","5306",
"종로5.6가동","계","남자인구수[명]","명","2903",
"종로5.6가동","계","여자인구수[명]","명","2403",
"종로5.6가동","0 - 4세","총인구수[명]","명","62",
"종로5.6가동","0 - 4세","남자인구수[명]","명","33",
"종로5.6가동","0 - 4세","여자인구수[명]","명","29",
