,시군구명,행정동코드,행정동명,법정동코드,법정동명,연령별,행정동단위 거주인구,법정동단위 거주인구
371,종로구,1111061500,종로1.2.3.4가동,1111012200,청진동,30대,965,33.275862068965516
372,종로구,1111061500,종로1.2.3.4가동,1111012200,청진동,40대,908,31.310344827586206
373,종로구,1111061500,종로1.2.3.4가동,1111012200,청진동,50대,1261,43.48275862068966
374,종로구,1111061500,종로1.2.3.4가동,1111012200,청진동,60대,1400,48.275862068965516
375,종로구,1111061500,종로1.2.3.4가동,1111012200,청진동,70대 이상,1297,44.724137931034484
376,종로구,1111061500,종로1.2.3.4가동,1111012300,서린동,10대,207,7.137931034482759
377,종로구,1111061500,종로1.2.3.4가동,1111012300,서린동,10대 미만,178,6.137931034482759
378,종로구,1111061500,종로1.2.3.4가동,1111012300,서린동,20대,983,33.89655172413793
379,종로구,1111061500,종로1.2.3.4가동,1111012300,서린동,30대,965,33.275862068965516
380,종로구,1111061500,종로1.2.3.4가동,1111012300,서린동,40대,908,31.310344827586206
381,종로구,1111061500,종로1.2.3.4가동,1111012300,서린동,50대,1261,43.48275862068966
382,종로구,1111061500,종로1.2.3.4가동,1111012300,서린동,60대,1400,48.275862068965516
383,종로구,1111061500,종로1.2.3.4가동,1111012300,서린동,70대 이상,1297,44.724137931034484
384,종로구,1111061500,종로1.2.3.4가동,1111012400,수송동,10대,207,7.137931034482759
385,종로구,1111061500,종로1.2.3.4가동,1111012400,수송동,10대 미만,178,6.137931034482759
386,종로구,1111061500,종로1.2.3.4가동,1111012400,수송동,20대,983,33.89655172413793
387,종로구,1111061500,종로1.2.3.4가동,1111012400,수송동,30대,965,33.275862068965516
388,종로구,1111061500,종로1.2.3.4가동,1111012400,수송동,40대,908,31.310344827586206
389,종로구,1111061500,종로1.2.3.4가동,1111012400,수송동,50대,1261,43.48275862068966
390,종로구,1111061500,종로1.2.3.4가동,1111012400,수송동,60대,1400,48.275862068965516
391,종로구,1111061500,종로1.2.3.4가동,1111012400,수송동,70대 이상,1297,44.724137931034484
392,종로구,1111061500,종로1.2.3.4가동,1111012500,중학동,10대,207,7.137931034482759
393,종로구,1111061500,종로1.2.3.4가동,1111012500,중학동,10대 미만,178,6.137931034482759
394,종로구,1111061500,종로1.2.3.4가동,1111012500,중학동,20대,983,33.89655172413793
395,종로구,1111061500,종로1.2.3.4가동,1111012500,중학동,30대,965,33.275862068965516
396,종로구,1111061500,종로1.2.3.4가동,1111012500,중학동,40대,908,31.310344827586206
397,종로구,1111061500,종로1.2.3.4가동,1111012500,중학동,50대,1261,43.48275862068966
398,종로구,1111061500,종로1.2.3.4가동,1111012500,중학동,60대,1400,48.275862068965516
399,종로구,1111061500,종로1.2.3.4가동,1111012500,중학동,70대 이상,1297,44.724137931034484
400,종로구,1111061500,종로1.2.3.4가동,1111012600,종로1가,10대,207,7.137931034482759
401,종로구,1111061500,종로1.2.3.4가동,1111012600,종로1가,10대 미만,178,6.137931034482759
402,종로구,1111061500,종로1.2.3.4가동,1111012600,종로1가,20대,983,33.89655172413793
403,종로구,1111061500,종로1.2.3.4가동,1111012600,종로1가,30대,965,33.275862068965516
404,종로구,1111061500,종로1.2.3.4가동,1111012600,종로1가,40대,908,31.310344827586206
405,종로구,1111061500,종로1.2.3.4가동,1111012600,종로1가,50대,1261,43.48275862068966
406,종로구,1111061500,종로1.2.3.4가동,1111012600,종로1가,60대,1400,48.275862068965516
407,종로구,1111061500,종로1.2.3.4가동,1111012600,종로1가,70대 이상,1297,44.724137931034484
408,종로구,1111061500,종로1.2.3.4가동,1111012700,공평동,10대,207,7.137931034482759
409,종로구,1111061500,종로1.2.3.4가동,1111012700,공평동,10대 미만,178,6.137931034482759
410,종로구,1111061500,종로1.2.3.4가동,1111012700,공평동,20대,983,33.89655172413793
411,종로구,1111061500,종로1.2.3.4가동,1111012700,공평동,30대,965,33.275862068965516
412,종로구,1111061500,종로1.2.3.4가동,1111012700,공평동,40대,908,31.310344827586206
413,종로구,1111061500,종로1.2.3.4가동,1111012700,공평동,50대,1261,43.48275862068966
414,종로구,1111061500,종로1.2.3.4가동,1111012700,공평동,60대,1400,48.275862068965516
415,종로구,1111061500,종로1.2.3.4가동,1111012700,공평동,70대 이상,1297,44.724137931034484
416,종로구,1111061500,종로1.2.3.4가동,1111012800,관훈동,10대,207,7.137931034482759
417,종로구,1111061500,종로1.2.3.4가동,1111012800,관훈동,10대 미만,178,6.137931034482759
418,종로구,1111061500,종로1.2.3.4가동,1111012800,관훈동,20대,983,33.89655172413793
419,종로구,1111061500,종로1.2.3.4가동,1111012800,관훈동,30대,965,33.275862068965516
420,종로구,1111061500,종로1.2.3.4가동,1111012800,관훈동,40대,908,31.310344827586206
421,종로구,1111061500,종로1.2.3.4가동,1111012800,관훈동,50대,1261,43.48275862068966
422,종로구,1111061500,종로1.2.3.4가동,1111012800,관훈동,60대,1400,48.275862068965516
423,종로구,1111061500,종로1.2.3.4가동,1111012800,관훈동,70대 이상,1297,44.724137931034484
424,종로구,1111061500,종로1.2.3.4가동,1111012900,견지동,10대,207,7.137931034482759
425,종로구,1111061500,종로1.2.3.4가동,1111012900,견지동,10대 미만,178,6.137931034482759
426,종로구,1111061500,종로1.2.3.4가동,1111012900,견지동,20대,983,33.89655172413793
427,종로구,1111061500,종로1.2.3.4가동,1111012900,견지동,30대,965,33.275862068965516
428,종로구,1111061500,종로1.2.3.4가동,1111012900,견지동,40대,908,31.310344827586206
429,종로구,1111061500,종로1.2.3.4가동,1111012900,견지동,50대,1261,43.48275862068966
430,종로구,1111061500,종로1.2.3.4가동,1111012900,견지동,60대,1400,48.275862068965516
431,종로구,1111061500,종로1.2.3.4가동,1111012900,견지동,70대 이상,1297,44.724137931034484
432,종로구,1111061500,종로1.2.3.4가동,1111013000,와룡동,10대,207,7.137931034482759
433,종로구,1111061500,종로1.2.3.4가동,1111013000,와룡동,10대 미만,178,6.137931034482759
434,종로구,1111061500,종로1.2.3.4가동,1111013000,와룡동,20대,983,33.89655172413793
435,종로구,1111061500,종로1.2.3.4가동,1111013000,와룡동,30대,965,33.275862068965516
436,종로구,1111061500,종로1.2.3.4가동,1111013000,와룡동,40대,908,31.310344827586206
437,종로구,1111061500,종로1.2.3.4가동,1111013000,와룡동,50대,1261,43.48275862068966
438,종로구,1111061500,종로1.2.3.4가동,1111013000,와룡동,60대,1400,48.275862068965516
439,종로구,1111061500,종로1.2.3.4가동,1111013000,와룡동,70대 이상,1297,44.724137931034484
440,종로구,1111061500,종로1.2.3.4가동,1111013100,권농동,10대,207,7.137931034482759
441,종로구,1111061500,종로1.2.3.4가동,1111013100,권농동,10대 미만,178,6.137931034482759
442,종로구,1111061500,종로1.2.3.4가동,1111013100,권농동,20대,983,33.89655172413793
443,종로구,1111061500,종로1.2.3.4가동,1111013100,권농동,30대,965,33.275862068965516
444,종로구,1111061500,종로1.2.3.4가동,1111013100,권농동,40대,908,31.310344827586206
445,종로구,1111061500,종로1.2.3.4가동,1111013100,권농동,50대,1261,43.48275862068966
446,종로구,1111061500,종로1.2.3.4가동,1111013100,권농동,60대,1400,48.275862068965516
447,종로구,1111061500,종로1.2.3.4가동,1111013100,권농동,70대 이상,1297,44.724137931034484
448,종로구,1111061500,종로1.2.3.4가동,1111013200,운니동,10대,207,7.137931034482759
449,종로구,1111061500,종로1.2.3.4가동,1111013200,운니동,10대 미만,178,6.137931034482759
450,종로구,1111061500,종로1.2.3.4가동,1111013200,운니동,20대,983,33.89655172413793
451,종로구,1111061500,종로1.2.3.4가동,1111013200,운니동,30대,965,33.275862068965516
452,종로구,1111061500,종로1.2.3.4가동,1111013200,운니동,40대,908,31.310344827586206
453,종로구,1111061500,종로1.2.3.4가동,1111013200,운니동,50대,1261,43.48275862068966
454,종로구,1111061500,종로1.2.3.4가동,1111013200,운니동,60대,1400,48.275862068965516
455,종로구,1111061500,종로1.2.3.4가동,1111013200,운니동,70대 이상,1297,44.724137931034484
456,종로구,1111061500,종로1.2.3.4가동,1111013300,익선동,10대,207,7.137931034482759
457,종로구,1111061500,종로1.2.3.4가동,1111013300,익선동,10대 미만,178,6.137931034482759
458,종로구,1111061500,종로1.2.3.4가동,1111013300,익선동,20대,983,33.89655172413793
459,종로구,1111061500,종로1.2.3.4가동,1111013300,익선동,30대,965,33.275862068965516
460,종로구,1111061500,종로1.2.3.4가동,1111013300,익선동,40대,908,31.310344827586206
461,종로구,1111061500,종로1.2.3.4가동,1111013300,익선동,50대,1261,43.48275862068966
462,종로구,1111061500,종로1.2.3.4가동,1111013300,익선동,60대,1400,48.275862068965516
463,종로구,1111061500,종로1.2.3.4가동,1111013300,익선동,70대 이상,1297,44.724137931034484
464,종로구,1111061500,종로1.2.3.4가동,1111013400,경운동,10대,207,7.137931034482759
465,종로구,1111061500,종로1.2.3.4가동,1111013400,경운동,10대 미만,178,6.137931034482759
466,종로구,1111061500,종로1.2.3.4가동,1111013400,경운동,20대,983,33.89655172413793
467,종로구,1111061500,종로1.2.3.4가동,1111013400,경운동,30대,965,33.275862068965516
468,종로구,1111061500,종로1.2.3.4가동,1111013400,경운동,40대,908,31.310344827586206
469,종로구,1111061500,종로1.2.3.4가동,1111013400,경운동,50대,1261,43.48275862068966
470,종로구,1111061500,종로1.2.3.4가동,1111013400,경운동,60대,1400,48.275862068965516
471,종로구,1111061500,종로1.2.3.4가동,1111013400,경운동,70대 이상,1297,44.724137931034484
472,종로구,1111061500,종로1.2.3.4가동,1111013500,관철동,10대,207,7.137931034482759
473,종로구,1111061500,종로1.2.3.4가동,1111013500,관철동,10대 미만,178,6.137931034482759
474,종로구,1111061500,종로1.2.3.4가동,1111013500,관철동,20대,983,33.89655172413793
475,종로구,1111061500,종로1.2.3.4가동,1111013500,관철동,30대,965,33.275862068965516
476,종로구,1111061500,종로1.2.3.4가동,1111013500,관철동,40대,908,31.310344827586206
477,종로구,1111061500,종로1.2.3.4가동,1111013500,관철동,50대,1261,43.48275862068966
478,종로구,1111061500,종로1.2.3.4가동,1111013500,관철동,60대,1400,48.275862068965516
479,종로구,1111061500,종로1.2.3.4가동,1111013500,관철동,70대 이상,1297,44.724137931034484
480,종로구,1111061500,종로1.2.3.4가동,1111013600,인사동,10대,207,7.137931034482759
481,종로구,1111061500,종로1.2.3.4가동,1111013600,인사동,10대 미만,178,6.137931034482759
482,종로구,1111061500,종로1.2.3.4가동,1111013600,인사동,20대,983,33.89655172413793
483,종로구,1111061500,종로1.2.3.4가동,1111013600,인사동,30대,965,33.275862068965516
484,종로구,1111061500,종로1.2.3.4가동,1111013600,인사동,40대,908,31.310344827586206
485,종로구,1111061500,종로1.2.3.4가동,1111013600,인사동,50대,1261,43.48275862068966
486,종로구,1111061500,종로1.2.3.4가동,1111013600,인사동,60대,1400,48.275862068965516
487,종로구,1111061500,종로1.2.3.4가동,1111013600,인사동,70대 이상,1297,44.724137931034484
488,종로구,1111061500,종로1.2.3.4가동,1111013700,낙원동,10대,207,7.137931034482759
489,종로구,1111061500,종로1.2.3.4가동,1111013700,낙원동,10대 미만,178,6.137931034482759
490,종로구,1111061500,종로1.2.3.4가동,1111013700,낙원동,20대,983,33.89655172413793
491,종로구,1111061500,종로1.2.3.4가동,1111013700,낙원동,30대,965,33.275862068965516
492,종로구,1111061500,종로1.2.3.4가동,1111013700,낙원동,40대,908,31.310344827586206
493,종로구,1111061500,종로1.2.3.4가동,1111013700,낙원동,50대,1261,43.48275862068966
494,종로구,1111061500,종로1.2.3.4가동,1111013700,낙원동,60대,1400,48.275862068965516
495,종로구,1111061500,종로1.2.3.4가동,1111013700,낙원동,70대 이상,1297,44.724137931034484
496,종로구,1111061500,종로1.2.3.4가동,1111013800,종로2가,10대,207,7.137931034482759
497,종로구,1111061500,종로1.2.3.4가동,1111013800,종로2가,10대 미만,178,6.137931034482759
498,종로구,1111061500,종로1.2.3.4가동,1111013800,종로2가,20대,983,33.89655172413793
499,종로구,1111061500,종로1.2.3.4가동,1111013800,종로2가,30대,965,33.275862068965516
500,종로구,1111061500,종로1.2.3.4가동,1111013800,종로2가,40대,908,31.310344827586206
501,종로구,1111061500,종로1.2.3.4가동,1111013800,종로2가,50대,1261,43.48275862068966
502,종로구,1111061500,종로1.2.3.4가동,1111013800,종로2가,60대,1400,48.275862068965516
503,종로구,1111061500,종로1.2.3.4가동,1111013800,종로2가,70대 이상,1297,44.724137931034484
504,종로구,1111061500,종로1.2.3.4가동,1111015000,훈정동,10대,207,7.137931034482759
505,종로구,1111061500,종로1.2.3.4가동,1111015000,훈정동,10대 미만,178,6.137931034482759
506,종로구,1111061500,종로1.2.3.4가동,1111015000,훈정동,20대,983,33.89655172413793
507,종로구,1111061500,종로1.2.3.4가동,1111015000,훈정동,30대,965,33.275862068965516
508,종로구,1111061500,종로1.2.3.4가동,1111015000,훈정동,40대,908,31.310344827586206
509,종로구,1111061500,종로1.2.3.4가동,1111015000,훈정동,50대,1261,43.48275862068966
510,종로구,1111061500,종로1.2.3.4가동,1111015000,훈정동,60대,1400,48.275862068965516
511,종로구,1111061500,종로1.2.3.4가동,1111015000,훈정동,70대 이상,1297,44.724137931034484
512,종로구,1111061500,종로1.2.3.4가동,1111015100,묘동,10대,207,7.137931034482759
513,종로구,1111061500,종로1.2.3.4가동,1111015100,묘동,10대 미만,178,6.137931034482759
514,종로구,1111061500,종로1.2.3.4가동,1111015100,묘동,20대,983,33.89655172413793
515,종로구,1111061500,종로1.2.3.4가동,1111015100,묘동,30대,965,33.275862068965516
516,종로구,1111061500,종로1.2.3.4가동,1111015100,묘동,40대,908,31.310344827586206
517,종로구,1111061500,종로1.2.3.4가동,1111015100,묘동,50대,1261,43.48275862068966
518,종로구,1111061500,종로1.2.3.4가동,1111015100,묘동,60대,1400,48.275862068965516
