시군구명,법정동코드,동리명,시간대구분,기준일ID,행정동코드,총생활인구수,10대 미만,10대,20대,30대,40대,50대,60대,70대 이상
성동구,11200102,하왕십리동,15,20220614.5,11200527.5,10210.442438541666,722.9194791666667,778.6108427083333,778.6108427083333,778.6108427083333,778.6108427083333,778.6108427083333,778.6108427083333,778.6108427083333
성동구,11200102,하왕십리동,16,20220614.5,11200527.5,10405.107855208333,768.693084375,821.6772739583333,821.6772739583333,821.6772739583333,821.6772739583333,821.6772739583333,821.6772739583333,821.6772739583333
성동구,11200102,하왕십리동,17,20220614.5,11200527.5,10616.640051041666,797.1739062500001,833.4653541666667,833.4653541666667,833.4653541666667,833.4653541666667,833.4653541666667,833.4653541666667,833.4653541666667
성동구,11200102,하왕십리동,18,20220614.5,11200527.5,11026.87878125,810.6010687500001,832.3640145833333,832.3640145833333,832.3640145833333,832.3640145833333,832.3640145833333,832.3640145833333,832.3640145833333
성동구,11200102,하왕십리동,19,20220614.5,11200527.5,11386.413825000001,815.9984625000001,837.712153125,837.712153125,837.712153125,837.712153125,837.712153125,837.712153125,837.712153125
성동구,11200102,하왕십리동,20,20220614.5,11200527.5,11717.697378125,827.1533916666667,847.99894375,847.99894375,847.99894375,847.99894375,847.99894375,847.99894375,847.99894375
성동구,11200102,하왕십리동,21,20220614.5,11200527.5,11965.485039583333,838.9745125,851.653875,851.653875,851.653875,851.653875,851.653875,851.653875,851.653875
성동구,11200102,하왕십리동,22,20220614.5,11200527.5,12274.090211458335,854.1585739583334,891.6612135416667,891.6612135416667,891.6612135416667,891.6612135416667,891.6612135416667,891.6612135416667,891.6612135416667
성동구,11200102,하왕십리동,23,20220614.5,11200527.5,12456.378766666667,850.2044218750001,906.8803739583333,906.8803739583333,906.8803739583333,906.8803739583333,906.8803739583333,906.8803739583333,906.8803739583333
성동구,11200103,홍익동,0,20220614.5,11200535.0,7789.381110416667,728.4900479166666,531.1070604166667,531.1070604166667,531.1070604166667,531.1070604166667,531.1070604166667,531.1070604166667,531.1070604166667
성동구,11200103,홍익동,1,20220614.5,11200535.0,7843.4219229166665,730.2640354166666,532.9178791666667,532.9178791666667,532.9178791666667,532.9178791666667,532.9178791666667,532.9178791666667,532.9178791666667
성동구,11200103,홍익동,2,20220614.5,11200535.0,7860.095027083334,733.0615354166666,533.2277979166666,533.2277979166666,533.2277979166666,533.2277979166666,533.2277979166666,533.2277979166666,533.2277979166666
성동구,11200103,홍익동,3,20220614.5,11200535.0,7927.425922916666,735.3827270833334,536.0635270833333,536.0635270833333,536.0635270833333,536.0635270833333,536.0635270833333,536.0635270833333,536.0635270833333
